text,register
πάντων μὲν κρατέειν ἐθέλει πάντεσσι δ’ ἀνάσσειν,speech
πᾶσι δὲ σημαίνειν ἅ τιν’ οὐ πείσεσθαι ὀΐω,speech
εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες,speech
τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι,speech
τὸν δ’ ἄρ’ ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς,narrative
ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην,speech
εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς,speech
ἄλλοισιν δὴ ταῦτ’ ἐπιτέλλεο μὴ γὰρ ἔμοιγε,speech
σήμαιν’ οὐ γὰρ ἔγωγ’ ἔτι σοὶ πείσεσθαι ὀΐω,speech
ἄλλο δέ τοι ἐρέω σὺ δ’ ἐνὶ φρεσὶ βάλλεο σῇσι,speech
χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης,speech
οὔτε σοὶ οὔτέ τῳ ἄλλῳ ἐπεί μ’ ἀφέλεσθέ γε δόντες,speech
τῶν δ’ ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ,speech
τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο,speech
εἰ δ’ ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε,speech
αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί,speech
ὣς τώ γ’ ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν,narrative
ἀνστήτην λῦσαν δ’ ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν,narrative
Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας,narrative
ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν,narrative
Ἀτρεΐδης δ’ ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,narrative
ἐν δ’ ἐρέτας ἔκρινεν ἐείκοσιν ἐς δ’ ἑκατόμβην,narrative
βῆσε θεῷ ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον,narrative
εἷσεν ἄγων ἐν δ’ ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς,narrative
οἳ μὲν ἔπειτ’ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,narrative
λαοὺς δ’ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν,narrative
οἳ δ’ ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,narrative
ἕρδον δ’ Ἀπόλλωνι τεληέσσας ἑκατόμβας,narrative
ταύρων ἠδ’ αἰγῶν παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο,narrative
κνίση δ’ οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ,narrative
ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν οὐδ’ Ἀγαμέμνων,narrative
λῆγ’ ἔριδος τὴν πρῶτον ἐπηπείλησ’ Ἀχιλῆϊ,narrative
ἀλλ’ ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,narrative
τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε,narrative
ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος,speech
χειρὸς ἑλόντ’ ἀγέμεν Βρισηΐδα καλλιπάρῃον,speech
εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,speech
ἐλθὼν σὺν πλεόνεσσι τό οἱ καὶ ῥίγιον ἔσται,speech
ὣς εἰπὼν προΐει κρατερὸν δ’ ἐπὶ μῦθον ἔτελλε,narrative
τὼ δ’ ἀέκοντε βάτην παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο,narrative
Μυρμιδόνων δ’ ἐπί τε κλισίας καὶ νῆας ἱκέσθην,narrative
τὸν δ’ εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ,narrative
ἥμενον οὐδ’ ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς,narrative
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα,narrative
στήτην οὐδέ τί μιν προσεφώνεον οὐδ’ ἐρέοντο,narrative
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε,narrative
χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,speech
ἆσσον ἴτ’ οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ’ Ἀγαμέμνων,speech
ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης,speech
ἀλλ’ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην,speech
καί σφωϊν δὸς ἄγειν τὼ δ’ αὐτὼ μάρτυροι ἔστων,speech
πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων,speech
καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ’ αὖτε,speech
χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι,speech
τοῖς ἄλλοις ἦ γὰρ ὅ γ’ ὀλοιῇσι φρεσὶ θύει,speech
οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,speech
ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί,speech
ὣς φάτο Πάτροκλος δὲ φίλῳ ἐπεπείθεθ’ ἑταίρῳ,narrative
ἐκ δ’ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,narrative
δῶκε δ’ ἄγειν τὼ δ’ αὖτις ἴτην παρὰ νῆας Ἀχαιῶν,narrative
ἣ δ’ ἀέκουσ’ ἅμα τοῖσι γυνὴ κίεν αὐτὰρ Ἀχιλλεὺς,narrative
δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,narrative
θῖν’ ἔφ’ ἁλὸς πολιῆς ὁρόων ἐπ’ ἀπείρονα πόντον,narrative
πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς,narrative
μῆτερ ἐπεί μ’ ἔτεκές γε μινυνθάδιόν περ ἐόντα,speech
τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι,speech
Ζεὺς ὑψιβρεμέτης νῦν δ’ οὐδέ με τυτθὸν ἔτισεν,speech
ἦ γάρ μ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,speech
ἠτίμησεν ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας,speech
ὣς φάτο δάκρυ χέων τοῦ δ’ ἔκλυε πότνια μήτηρ,narrative
ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι,narrative
καρπαλίμως δ’ ἀνέδυ πολιῆς ἁλὸς ἠΰτ’ ὀμίχλη,narrative
καί ῥα πάροιθ’ αὐτοῖο καθέζετο δάκρυ χέοντος,narrative
χειρί τέ μιν κατέρεξεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε,narrative
τέκνον τί κλαίεις τί δέ σε φρένας ἵκετο πένθος,speech
ἐξαύδα μὴ κεῦθε νόῳ ἵνα εἴδομεν ἄμφω,speech
τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς,narrative
οἶσθα τί ἤ τοι ταῦτα ἰδυίῃ πάντ’ ἀγορεύω,speech
ᾠχόμεθ’ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,speech
τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα,speech
καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,speech
ἐκ δ’ ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον,speech
Χρύσης δ’ αὖθ’ ἱερεὺς ἑκατηβόλου Ἀπόλλωνος,speech
ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων,speech
λυσόμενός τε θύγατρα φέρων τ’ ἀπερείσι’ ἄποινα,speech
στέμματ’ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος,speech
χρυσέῳ ἀνὰ σκήπτρῳ καὶ λίσσετο πάντας Ἀχαιούς,speech
Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν,speech
ἔνθ’ ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ,speech
αἰδεῖσθαί θ’ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα,speech
ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,speech
ἀλλὰ κακῶς ἀφίει κρατερὸν δ’ ἐπὶ μῦθον ἔτελλε,speech
χωόμενος δ’ ὁ γέρων πάλιν ᾤχετο τοῖο δ’ Ἀπόλλων,speech
εὐξαμένου ἤκουσεν ἐπεὶ μάλα οἱ φίλος ἦεν,speech
ἧκε δ’ ἐπ’ Ἀργείοισι κακὸν βέλος οἳ δέ νυ λαοὶ,speech
θνῇσκον ἐπασσύτεροι τὰ δ’ ἐπῴχετο κῆλα θεοῖο,speech
πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν ἄμμι δὲ μάντις,speech
εὖ εἰδὼς ἀγόρευε θεοπροπίας ἑκάτοιο,speech
αὐτίκ’ ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι,speech
Ἀτρεΐωνα δ’ ἔπειτα χόλος λάβεν αἶψα δ’ ἀναστὰς,speech
ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί,speech
τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ,speech
ἐς Χρύσην πέμπουσιν ἄγουσι δὲ δῶρα ἄνακτι,speech
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες,speech
κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν,speech
ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος,speech
ἐλθοῦσ’ Οὔλυμπον δὲ Δία λίσαι εἴ ποτε δή τι,speech
ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ,speech
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα,speech
εὐχομένης ὅτ’ ἔφησθα κελαινεφέϊ Κρονίωνι,speech
οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι,speech
ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι,speech
Ἥρη τ’ ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη,speech
ἀλλὰ σὺ τόν γ’ ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν,speech
ὦχ’ ἑκατόγχειρον καλέσασ’ ἐς μακρὸν Ὄλυμπον,speech
ὃν Βριάρεων καλέουσι θεοί ἄνδρες δέ τε πάντες,speech
Αἰγαίων’ ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων,speech
ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων,speech
τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδ’ ἔτ’ ἔδησαν,speech
τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων,speech
αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,speech
τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ’ ἅλα ἔλσαι Ἀχαιοὺς,speech
κτεινομένους ἵνα πάντες ἐπαύρωνται βασιλῆος,speech
γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,speech
ἣν ἄτην ὅ τ’ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν,speech
τὸν δ’ ἠμείβετ’ ἔπειτα Θέτις κατὰ δάκρυ χέουσα,narrative
ὤ μοι τέκνον ἐμόν τί νύ σ’ ἔτρεφον αἰνὰ τεκοῦσα,speech
αἴθ’ ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων,speech
ἧσθαι ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν,speech
νῦν δ’ ἅμα τ’ ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων,speech
ἔπλεο τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι,speech
τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ,speech
εἶμ’ αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται,speech
ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι,speech
μήνι’ Ἀχαιοῖσιν πολέμου δ’ ἀποπαύεο πάμπαν,speech
Ζεὺς γὰρ ἐς Ὠκεανὸν μετ’ ἀμύμονας Αἰθιοπῆας,speech
χθιζὸς ἔβη κατὰ δαῖτα θεοὶ δ’ ἅμα πάντες ἕποντο,speech
δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,speech
καὶ τότ’ ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ,speech
καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω,speech
ὣς ἄρα φωνήσασ’ ἀπεβήσετο τὸν δὲ λίπ’ αὐτοῦ,narrative
χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς,narrative
τήν ῥα βίῃ ἀέκοντος ἀπηύρων αὐτὰρ Ὀδυσσεὺς,narrative
ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην,narrative
οἳ δ’ ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο,narrative
ἱστία μὲν στείλαντο θέσαν δ’ ἐν νηῒ μελαίνῃ,narrative
ἱστὸν δ’ ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες,narrative
καρπαλίμως τὴν δ’ εἰς ὅρμον προέρεσσαν ἐρετμοῖς,narrative
ἐκ δ’ εὐνὰς ἔβαλον κατὰ δὲ πρυμνήσι’ ἔδησαν,narrative
ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,narrative
ἐκ δ’ ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι,narrative
ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο,narrative
τὴν μὲν ἔπειτ’ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς,narrative
πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν,narrative
ὦ Χρύση πρό μ’ ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων,speech
παῖδά τε σοὶ ἀγέμεν Φοίβῳ θ’ ἱερὴν ἑκατόμβην,speech
ῥέξαι ὑπὲρ Δαναῶν ὄφρ’ ἱλασόμεσθα ἄνακτα,speech
ὃς νῦν Ἀργείοισι πολύστονα κήδε’ ἐφῆκεν,speech
ὣς εἰπὼν ἐν χερσὶ τίθει ὃ δὲ δέξατο χαίρων,narrative
παῖδα φίλην τοὶ δ’ ὦκα θεῷ ἱερὴν ἑκατόμβην,narrative
ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν,narrative
χερνίψαντο δ’ ἔπειτα καὶ οὐλοχύτας ἀνέλοντο,narrative
τοῖσιν δὲ Χρύσης μεγάλ’ εὔχετο χεῖρας ἀνασχών,narrative
κλῦθί μευ ἀργυρότοξ’ ὃς Χρύσην ἀμφιβέβηκας,speech
Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις,speech
ἦ μὲν δή ποτ’ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο,speech
τίμησας μὲν ἐμέ μέγα δ’ ἴψαο λαὸν Ἀχαιῶν,speech
ἠδ’ ἔτι καὶ νῦν μοι τόδ’ ἐπικρήηνον ἐέλδωρ,speech
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον,speech
ὣς ἔφατ’ εὐχόμενος τοῦ δ’ ἔκλυε Φοῖβος Ἀπόλλων,narrative
αὐτὰρ ἐπεί ῥ’ εὔξαντο καὶ οὐλοχύτας προβάλοντο,narrative
αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,narrative
μηρούς τ’ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν,narrative
δίπτυχα ποιήσαντες ἐπ’ αὐτῶν δ’ ὠμοθέτησαν,narrative
καῖε δ’ ἐπὶ σχίζῃς ὁ γέρων ἐπὶ δ’ αἴθοπα οἶνον,narrative
λεῖβε νέοι δὲ παρ’ αὐτὸν ἔχον πεμπώβολα χερσίν,narrative
αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,narrative
μίστυλλόν τ’ ἄρα τἆλλα καὶ ἀμφ’ ὀβελοῖσιν ἔπειραν,narrative
ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα,narrative
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα,narrative
δαίνυντ’ οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης,narrative
αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,narrative
κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο,narrative
νώμησαν δ’ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν,narrative
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο,narrative
καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν,narrative
μέλποντες ἑκάεργον ὃ δὲ φρένα τέρπετ’ ἀκούων,narrative
ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,narrative
δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός,narrative
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,narrative
καὶ τότ’ ἔπειτ’ ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν,narrative
τοῖσιν δ’ ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων,narrative
