text,register
τὸν μὲν ἐγὼ βούλευσα κατὰ μεγαλήτορα θυμὸν,speech
ἆσσον ἰών ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ,speech
οὐτάμεναι πρὸς στῆθος ὅθι φρένες ἧπαρ ἔχουσι,speech
χείρ’ ἐπιμασσάμενος ἕτερος δέ με θυμὸς ἔρυκεν,speech
αὐτοῦ γάρ κε καὶ ἄμμες ἀπωλόμεθ’ αἰπὺν ὄλεθρον,speech
οὐ γάρ κεν δυνάμεσθα θυράων ὑψηλάων,speech
χερσὶν ἀπώσασθαι λίθον ὄβριμον ὃν προσέθηκεν,speech
ὣς τότε μὲν στενάχοντες ἐμείναμεν Ἠῶ δῖαν,speech
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,speech
καὶ τότε πῦρ ἀνέκαιε καὶ ἤμελγε κλυτὰ μῆλα,speech
πάντα κατὰ μοῖραν καὶ ὑπ’ ἔμβρυον ἧκεν ἑκάστῃ,speech
αὐτὰρ ἐπεὶ δὴ σπεῦσε πονησάμενος τὰ ἃ ἔργα,speech
σὺν δ’ ὅ γε δὴ αὖτε δύω μάρψας ὡπλίσσατο δεῖπνον,speech
δειπνήσας δ’ ἄντρου ἐξήλασε πίονα μῆλα,speech
ῥηιδίως ἀφελὼν θυρεὸν μέγαν αὐτὰρ ἔπειτα,speech
ἂψ ἐπέθηχ’ ὡς εἴ τε φαρέτρῃ πῶμ’ ἐπιθείη,speech
πολλῇ δὲ ῥοίζῳ πρὸς ὄρος τρέπε πίονα μῆλα,speech
Κύκλωψ αὐτὰρ ἐγὼ λιπόμην κακὰ βυσσοδομεύων,speech
εἴ πως τισαίμην δοίη δέ μοι εὖχος Ἀθήνη,speech
ἥδε δέ μοι κατὰ θυμὸν ἀρίστη φαίνετο βουλή,speech
Κύκλωπος γὰρ ἔκειτο μέγα ῥόπαλον παρὰ σηκῷ,speech
χλωρὸν ἐλαΐνεον τὸ μὲν ἔκταμεν ὄφρα φοροίη,speech
αὐανθέν τὸ μὲν ἄμμες ἐίσκομεν εἰσορόωντες,speech
ὅσσον θ’ ἱστὸν νηὸς ἐεικοσόροιο μελαίνης,speech
φορτίδος εὐρείης ἥ τ’ ἐκπεράᾳ μέγα λαῖτμα,speech
τόσσον ἔην μῆκος τόσσον πάχος εἰσοράασθαι,speech
τοῦ μὲν ὅσον τ’ ὄργυιαν ἐγὼν ἀπέκοψα παραστὰς,speech
καὶ παρέθηχ’ ἑτάροισιν ἀποξῦναι δ’ ἐκέλευσα,speech
οἱ δ’ ὁμαλὸν ποίησαν ἐγὼ δ’ ἐθόωσα παραστὰς,speech
ἄκρον ἄφαρ δὲ λαβὼν ἐπυράκτεον ἐν πυρὶ κηλέῳ,speech
καὶ τὸ μὲν εὖ κατέθηκα κατακρύψας ὑπὸ κόπρῳ,speech
ἥ ῥα κατὰ σπείους κέχυτο μεγάλ’ ἤλιθα πολλή,speech
αὐτὰρ τοὺς ἄλλους κλήρῳ πεπαλάσθαι ἄνωγον,speech
ὅς τις τολμήσειεν ἐμοὶ σὺν μοχλὸν ἀείρας,speech
τρῖψαι ἐν ὀφθαλμῷ ὅτε τὸν γλυκὺς ὕπνος ἱκάνοι,speech
οἱ δ’ ἔλαχον τοὺς ἄν κε καὶ ἤθελον αὐτὸς ἑλέσθαι,speech
τέσσαρες αὐτὰρ ἐγὼ πέμπτος μετὰ τοῖσιν ἐλέγμην,speech
ἑσπέριος δ’ ἦλθεν καλλίτριχα μῆλα νομεύων,speech
αὐτίκα δ’ εἰς εὐρὺ σπέος ἤλασε πίονα μῆλα,speech
πάντα μάλ’ οὐδέ τι λεῖπε βαθείης ἔκτοθεν αὐλῆς,speech
ἤ τι ὀισάμενος ἢ καὶ θεὸς ὣς ἐκέλευσεν,speech
αὐτὰρ ἔπειτ’ ἐπέθηκε θυρεὸν μέγαν ὑψόσ’ ἀείρας,speech
ἑζόμενος δ’ ἤμελγεν ὄις καὶ μηκάδας αἶγας,speech
πάντα κατὰ μοῖραν καὶ ὑπ’ ἔμβρυον ἧκεν ἑκάστῃ,speech
αὐτὰρ ἐπεὶ δὴ σπεῦσε πονησάμενος τὰ ἃ ἔργα,speech
σὺν δ’ ὅ γε δὴ αὖτε δύω μάρψας ὡπλίσσατο δόρπον,speech
καὶ τότ’ ἐγὼ Κύκλωπα προσηύδων ἄγχι παραστάς,speech
κισσύβιον μετὰ χερσὶν ἔχων μέλανος οἴνοιο,speech
Κύκλωψ τῆ πίε οἶνον ἐπεὶ φάγες ἀνδρόμεα κρέα,speech
ὄφρ’ εἰδῇς οἷόν τι ποτὸν τόδε νηῦς ἐκεκεύθει,speech
ἡμετέρη σοὶ δ’ αὖ λοιβὴν φέρον εἴ μ’ ἐλεήσας,speech
οἴκαδε πέμψειας σὺ δὲ μαίνεαι οὐκέτ’ ἀνεκτῶς,speech
σχέτλιε πῶς κέν τίς σε καὶ ὕστερον ἄλλος ἵκοιτο,speech
ἀνθρώπων πολέων ἐπεὶ οὐ κατὰ μοῖραν ἔρεξας,speech
ὣς ἐφάμην ὁ δ’ ἔδεκτο καὶ ἔκπιεν ἥσατο δ’ αἰνῶς,speech
ἡδὺ ποτὸν πίνων καὶ μ’ ᾔτεε δεύτερον αὖτις,speech
δός μοι ἔτι πρόφρων καί μοι τεὸν οὔνομα εἰπὲ,speech
αὐτίκα νῦν ἵνα τοι δῶ ξείνιον ᾧ κε σὺ χαίρῃς,speech
καὶ γὰρ Κυκλώπεσσι φέρει ζείδωρος ἄρουρα,speech
οἶνον ἐριστάφυλον καί σφιν Διὸς ὄμβρος ἀέξει,speech
ἀλλὰ τόδ’ ἀμβροσίης καὶ νέκταρός ἐστιν ἀπορρώξ,speech
ὣς φάτ’ ἀτάρ οἱ αὖτις ἐγὼ πόρον αἴθοπα οἶνον,speech
τρὶς μὲν ἔδωκα φέρων τρὶς δ’ ἔκπιεν ἀφραδίῃσιν,speech
αὐτὰρ ἐπεὶ Κύκλωπα περὶ φρένας ἤλυθεν οἶνος,speech
καὶ τότε δή μιν ἔπεσσι προσηύδων μειλιχίοισι,speech
Κύκλωψ εἰρωτᾷς μ’ ὄνομα κλυτόν αὐτὰρ ἐγώ τοι,speech
ἐξερέω σὺ δέ μοι δὸς ξείνιον ὥς περ ὑπέστης,speech
Οὖτις ἐμοί γ’ ὄνομα Οὖτιν δέ με κικλήσκουσι,speech
μήτηρ ἠδὲ πατὴρ ἠδ’ ἄλλοι πάντες ἑταῖροι,speech
ὣς ἐφάμην ὁ δέ μ’ αὐτίκ’ ἀμείβετο νηλέι θυμῷ,speech
Οὖτιν ἐγὼ πύματον ἔδομαι μετὰ οἷς ἑτάροισιν,speech
τοὺς δ’ ἄλλους πρόσθεν τὸ δέ τοι ξεινήιον ἔσται,speech
ἦ καὶ ἀνακλινθεὶς πέσεν ὕπτιος αὐτὰρ ἔπειτα,speech
κεῖτ’ ἀποδοχμώσας παχὺν αὐχένα κὰδ δέ μιν ὕπνος,speech
ᾕρει πανδαμάτωρ φάρυγος δ’ ἐξέσσυτο οἶνος,speech
ψωμοί τ’ ἀνδρόμεοι ὁ δ’ ἐρεύγετο οἰνοβαρείων,speech
καὶ τότ’ ἐγὼ τὸν μοχλὸν ὑπὸ σποδοῦ ἤλασα πολλῆς,speech
ἧος θερμαίνοιτο ἔπεσσι δὲ πάντας ἑταίρους,speech
θάρσυνον μή τίς μοι ὑποδείσας ἀναδύη,speech
ἀλλ’ ὅτε δὴ τάχ’ ὁ μοχλὸς ἐλάινος ἐν πυρὶ μέλλεν,speech
ἅψεσθαι χλωρός περ ἐών διεφαίνετο δ’ αἰνῶς,speech
καὶ τότ’ ἐγὼν ἆσσον φέρον ἐκ πυρός ἀμφὶ δ’ ἑταῖροι,speech
ἵσταντ’ αὐτὰρ θάρσος ἐνέπνευσεν μέγα δαίμων,speech
οἱ μὲν μοχλὸν ἑλόντες ἐλάινον ὀξὺν ἐπ’ ἄκρῳ,speech
ὀφθαλμῷ ἐνέρεισαν ἐγὼ δ’ ἐφύπερθεν ἐρεισθεὶς,speech
δίνεον ὡς ὅτε τις τρυπῷ δόρυ νήιον ἀνὴρ,speech
τρυπάνῳ οἱ δέ τ’ ἔνερθεν ὑποσσείουσιν ἱμάντι,speech
ἁψάμενοι ἑκάτερθε τὸ δὲ τρέχει ἐμμενὲς αἰεί,speech
ὣς τοῦ ἐν ὀφθαλμῷ πυριήκεα μοχλὸν ἑλόντες,speech
δινέομεν τὸν δ’ αἷμα περίρρεε θερμὸν ἐόντα,speech
πάντα δέ οἱ βλέφαρ’ ἀμφὶ καὶ ὀφρύας εὗσεν ἀυτμὴ,speech
γλήνης καιομένης σφαραγεῦντο δέ οἱ πυρὶ ῥίζαι,speech
ὡς δ’ ὅτ’ ἀνὴρ χαλκεὺς πέλεκυν μέγαν ἠὲ σκέπαρνον,speech
εἰν ὕδατι ψυχρῷ βάπτῃ μεγάλα ἰάχοντα,speech
φαρμάσσων τὸ γὰρ αὖτε σιδήρου γε κράτος ἐστίν,speech
ὣς τοῦ σίζ’ ὀφθαλμὸς ἐλαϊνέῳ περὶ μοχλῷ,speech
σμερδαλέον δὲ μέγ’ ᾤμωξεν περὶ δ’ ἴαχε πέτρη,speech
ἡμεῖς δὲ δείσαντες ἀπεσσύμεθ’ αὐτὰρ ὁ μοχλὸν,speech
ἐξέρυσ’ ὀφθαλμοῖο πεφυρμένον αἵματι πολλῷ,speech
τὸν μὲν ἔπειτ’ ἔρριψεν ἀπὸ ἕο χερσὶν ἀλύων,speech
αὐτὰρ ὁ Κύκλωπας μεγάλ’ ἤπυεν οἵ ῥά μιν ἀμφὶς,speech
ᾤκεον ἐν σπήεσσι δι’ ἄκριας ἠνεμοέσσας,speech
οἱ δὲ βοῆς ἀίοντες ἐφοίτων ἄλλοθεν ἄλλος,speech
ἱστάμενοι δ’ εἴροντο περὶ σπέος ὅττι ἑ κήδοι,speech
τίπτε τόσον Πολύφημ’ ἀρημένος ὧδ’ ἐβόησας,speech
νύκτα δι’ ἀμβροσίην καὶ ἀύπνους ἄμμε τίθησθα,speech
ἦ μή τίς σευ μῆλα βροτῶν ἀέκοντος ἐλαύνει,speech
ἦ μή τίς σ’ αὐτὸν κτείνει δόλῳ ἠὲ βίηφιν,speech
τοὺς δ’ αὖτ’ ἐξ ἄντρου προσέφη κρατερὸς Πολύφημος,speech
ὦ φίλοι Οὖτίς με κτείνει δόλῳ οὐδὲ βίηφιν,speech
οἱ δ’ ἀπαμειβόμενοι ἔπεα πτερόεντ’ ἀγόρευον,speech
εἰ μὲν δὴ μή τίς σε βιάζεται οἶον ἐόντα,speech
νοῦσον γ’ οὔ πως ἔστι Διὸς μεγάλου ἀλέασθαι,speech
ἀλλὰ σύ γ’ εὔχεο πατρὶ Ποσειδάωνι ἄνακτι,speech
ὣς ἄρ’ ἔφαν ἀπιόντες ἐμὸν δ’ ἐγέλασσε φίλον κῆρ,speech
ὡς ὄνομ’ ἐξαπάτησεν ἐμὸν καὶ μῆτις ἀμύμων,speech
Κύκλωψ δὲ στενάχων τε καὶ ὠδίνων ὀδύνῃσι,speech
χερσὶ ψηλαφόων ἀπὸ μὲν λίθον εἷλε θυράων,speech
αὐτὸς δ’ εἰνὶ θύρῃσι καθέζετο χεῖρε πετάσσας,speech
εἴ τινά που μετ’ ὄεσσι λάβοι στείχοντα θύραζε,speech
οὕτω γάρ πού μ’ ἤλπετ’ ἐνὶ φρεσὶ νήπιον εἶναι,speech
αὐτὰρ ἐγὼ βούλευον ὅπως ὄχ’ ἄριστα γένοιτο,speech
εἴ τιν’ ἑταίροισιν θανάτου λύσιν ἠδ’ ἐμοὶ αὐτῷ,speech
εὑροίμην πάντας δὲ δόλους καὶ μῆτιν ὕφαινον,speech
ὥς τε περὶ ψυχῆς μέγα γὰρ κακὸν ἐγγύθεν ἦεν,speech
ἥδε δέ μοι κατὰ θυμὸν ἀρίστη φαίνετο βουλή,speech
ἄρσενες ὄιες ἦσαν ἐυτρεφέες δασύμαλλοι,speech
καλοί τε μεγάλοι τε ἰοδνεφὲς εἶρος ἔχοντες,speech
τοὺς ἀκέων συνέεργον ἐυστρεφέεσσι λύγοισιν,speech
τῇς ἔπι Κύκλωψ εὗδε πέλωρ ἀθεμίστια εἰδώς,speech
σύντρεις αἰνύμενος ὁ μὲν ἐν μέσῳ ἄνδρα φέρεσκε,speech
τὼ δ’ ἑτέρω ἑκάτερθεν ἴτην σώοντες ἑταίρους,speech
τρεῖς δὲ ἕκαστον φῶτ’ ὄιες φέρον αὐτὰρ ἐγώ γε,speech
ἀρνειὸς γὰρ ἔην μήλων ὄχ’ ἄριστος ἁπάντων,speech
τοῦ κατὰ νῶτα λαβών λασίην ὑπὸ γαστέρ’ ἐλυσθεὶς,speech
κείμην αὐτὰρ χερσὶν ἀώτου θεσπεσίοιο,speech
νωλεμέως στρεφθεὶς ἐχόμην τετληότι θυμῷ,speech
ὣς τότε μὲν στενάχοντες ἐμείναμεν Ἠῶ δῖαν,speech
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,speech
καὶ τότ’ ἔπειτα νομόνδ’ ἐξέσσυτο ἄρσενα μῆλα,speech
θήλειαι δὲ μέμηκον ἀνήμελκτοι περὶ σηκούς,speech
οὔθατα γὰρ σφαραγεῦντο ἄναξ δ’ ὀδύνῃσι κακῇσι,speech
τειρόμενος πάντων ὀίων ἐπεμαίετο νῶτα,speech
ὀρθῶν ἑσταότων τὸ δὲ νήπιος οὐκ ἐνόησεν,speech
ὥς οἱ ὑπ’ εἰροπόκων ὀίων στέρνοισι δέδεντο,speech
ὕστατος ἀρνειὸς μήλων ἔστειχε θύραζε,speech
λάχνῳ στεινόμενος καὶ ἐμοὶ πυκινὰ φρονέοντι,speech
τὸν δ’ ἐπιμασσάμενος προσέφη κρατερὸς Πολύφημος,speech
κριὲ πέπον τί μοι ὧδε διὰ σπέος ἔσσυο μήλων,speech
ὕστατος οὔ τι πάρος γε λελειμμένος ἔρχεαι οἰῶν,speech
ἀλλὰ πολὺ πρῶτος νέμεαι τέρεν’ ἄνθεα ποίης,speech
μακρὰ βιβάς πρῶτος δὲ ῥοὰς ποταμῶν ἀφικάνεις,speech
πρῶτος δὲ σταθμόνδε λιλαίεαι ἀπονέεσθαι,speech
ἑσπέριος νῦν αὖτε πανύστατος ἦ σύ γ’ ἄνακτος,speech
ὀφθαλμὸν ποθέεις τὸν ἀνὴρ κακὸς ἐξαλάωσε,speech
σὺν λυγροῖς ἑτάροισι δαμασσάμενος φρένας οἴνῳ,speech
Οὖτις ὃν οὔ πώ φημι πεφυγμένον εἶναι ὄλεθρον,speech
εἰ δὴ ὁμοφρονέοις ποτιφωνήεις τε γένοιο,speech
εἰπεῖν ὅππῃ κεῖνος ἐμὸν μένος ἠλασκάζει,speech
τῷ κέ οἱ ἐγκέφαλός γε διὰ σπέος ἄλλυδις ἄλλῃ,speech
θεινομένου ῥαίοιτο πρὸς οὔδεϊ κὰδ δέ κ’ ἐμὸν κῆρ,speech
λωφήσειε κακῶν τά μοι οὐτιδανὸς πόρεν Οὖτις,speech
ὣς εἰπὼν τὸν κριὸν ἀπὸ ἕο πέμπε θύραζε,speech
ἐλθόντες δ’ ἠβαιὸν ἀπὸ σπείους τε καὶ αὐλῆς,speech
πρῶτος ὑπ’ ἀρνειοῦ λυόμην ὑπέλυσα δ’ ἑταίρους,speech
καρπαλίμως δὲ τὰ μῆλα ταναύποδα πίονα δημῷ,speech
πολλὰ περιτροπέοντες ἐλαύνομεν ὄφρ’ ἐπὶ νῆα,speech
ἱκόμεθ’ ἀσπάσιοι δὲ φίλοις ἑτάροισι φάνημεν,speech
οἳ φύγομεν θάνατον τοὺς δὲ στενάχοντο γοῶντες,speech
ἀλλ’ ἐγὼ οὐκ εἴων ἀνὰ δ’ ὀφρύσι νεῦον ἑκάστῳ,speech
κλαίειν ἀλλ’ ἐκέλευσα θοῶς καλλίτριχα μῆλα,speech
πόλλ’ ἐν νηὶ βαλόντας ἐπιπλεῖν ἁλμυρὸν ὕδωρ,speech
οἱ δ’ αἶψ’ εἴσβαινον καὶ ἐπὶ κληῖσι καθῖζον,speech
ἑξῆς δ’ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,speech
ἀλλ’ ὅτε τόσσον ἀπῆν ὅσσον τε γέγωνε βοήσας,speech
καὶ τότ’ ἐγὼ Κύκλωπα προσηύδων κερτομίοισι,speech
Κύκλωψ οὐκ ἄρ’ ἔμελλες ἀνάλκιδος ἀνδρὸς ἑταίρους,speech
ἔδμεναι ἐν σπῆι γλαφυρῷ κρατερῆφι βίηφι,speech
καὶ λίην σέ γ’ ἔμελλε κιχήσεσθαι κακὰ ἔργα,speech
σχέτλι’ ἐπεὶ ξείνους οὐχ ἅζεο σῷ ἐνὶ οἴκῳ,speech
ἐσθέμεναι τῷ σε Ζεὺς τίσατο καὶ θεοὶ ἄλλοι,speech
ὣς ἐφάμην ὁ δ’ ἔπειτα χολώσατο κηρόθι μᾶλλον,speech
ἧκε δ’ ἀπορρήξας κορυφὴν ὄρεος μεγάλοιο,speech
κὰδ δ’ ἔβαλε προπάροιθε νεὸς κυανοπρῴροιο,speech
τυτθόν ἐδεύησεν δ’ οἰήιον ἄκρον ἱκέσθαι,speech
ἐκλύσθη δὲ θάλασσα κατερχομένης ὑπὸ πέτρης,speech
τὴν δ’ αἶψ’ ἤπειρόνδε παλιρρόθιον φέρε κῦμα,speech
πλημυρὶς ἐκ πόντοιο θέμωσε δὲ χέρσον ἱκέσθαι,speech
