text,register
τῶν δ’ ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο,speech
εἰ δ’ ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε,speech
αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί,speech
ὣς τώ γ’ ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν ἀνστήτην λῦσαν δ’ ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν,narrative
Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν,narrative
Ἀτρεΐδης δ’ ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν ἐν δ’ ἐρέτας ἔκρινεν ἐείκοσιν ἐς δ’ ἑκατόμβην βῆσε θεῷ ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον εἷσεν ἄγων,narrative
ἐν δ’ ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς,narrative
οἳ μὲν ἔπειτ’ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα λαοὺς δ’ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν,narrative
οἳ δ’ ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον ἕρδον δ’ Ἀπόλλωνι τεληέσσας ἑκατόμβας ταύρων ἠδ’ αἰγῶν παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο,narrative
κνίση δ’ οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ,narrative
ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν,narrative
οὐδ’ Ἀγαμέμνων λῆγ’ ἔριδος τὴν πρῶτον ἐπηπείλησ’ Ἀχιλῆϊ ἀλλ’ ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε,narrative
ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος,speech
χειρὸς ἑλόντ’ ἀγέμεν Βρισηΐδα καλλιπάρῃον,speech
εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι ἐλθὼν σὺν πλεόνεσσι,speech
τό οἱ καὶ ῥίγιον ἔσται,speech
ὣς εἰπὼν προΐει κρατερὸν δ’ ἐπὶ μῦθον ἔτελλε,narrative
τὼ δ’ ἀέκοντε βάτην παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο Μυρμιδόνων δ’ ἐπί τε κλισίας καὶ νῆας ἱκέσθην τὸν δ’ εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ ἥμενον,narrative
οὐδ’ ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς,narrative
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα στήτην οὐδέ τί μιν προσεφώνεον οὐδ’ ἐρέοντο,narrative
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε,narrative
χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν ἆσσον ἴτ’,speech
οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ’ Ἀγαμέμνων ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης,speech
ἀλλ’ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην καί σφωϊν δὸς ἄγειν,speech
τὼ δ’ αὐτὼ μάρτυροι ἔστων πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ’ αὖτε χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι τοῖς ἄλλοις,speech
ἦ γὰρ ὅ γ’ ὀλοιῇσι φρεσὶ θύει οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί,speech
ὣς φάτο Πάτροκλος δὲ φίλῳ ἐπεπείθεθ’ ἑταίρῳ ἐκ δ’ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον δῶκε δ’ ἄγειν,narrative
τὼ δ’ αὖτις ἴτην παρὰ νῆας Ἀχαιῶν,narrative
ἣ δ’ ἀέκουσ’ ἅμα τοῖσι γυνὴ κίεν,narrative
αὐτὰρ Ἀχιλλεὺς δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς θῖν’ ἔφ’ ἁλὸς πολιῆς ὁρόων ἐπ’ ἀπείρονα πόντον,narrative
πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς,narrative
μῆτερ ἐπεί μ’ ἔτεκές γε μινυνθάδιόν περ ἐόντα τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι Ζεὺς ὑψιβρεμέτης,speech
νῦν δ’ οὐδέ με τυτθὸν ἔτισεν,speech
ἦ γάρ μ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἠτίμησεν,speech
ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας,speech
ὣς φάτο δάκρυ χέων τοῦ δ’ ἔκλυε πότνια μήτηρ ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι,narrative
καρπαλίμως δ’ ἀνέδυ πολιῆς ἁλὸς ἠΰτ’ ὀμίχλη καί ῥα πάροιθ’ αὐτοῖο καθέζετο δάκρυ χέοντος χειρί τέ μιν κατέρεξεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε,narrative
τέκνον τί κλαίεις,speech
τί δέ σε φρένας ἵκετο πένθος,speech
ἐξαύδα μὴ κεῦθε νόῳ ἵνα εἴδομεν ἄμφω,speech
τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς,narrative
οἶσθα,speech
τί ἤ τοι ταῦτα ἰδυίῃ πάντ’ ἀγορεύω,speech
ᾠχόμεθ’ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα,speech
καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν ἐκ δ’ ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον,speech
Χρύσης δ’ αὖθ’ ἱερεὺς ἑκατηβόλου Ἀπόλλωνος ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων λυσόμενός τε θύγατρα φέρων τ’ ἀπερείσι’ ἄποινα στέμματ’ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος χρυσέῳ ἀνὰ σκήπτρῳ καὶ λίσσετο πάντας Ἀχαιούς Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν,speech
ἔνθ’ ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ αἰδεῖσθαί θ’ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα,speech
ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ ἀλλὰ κακῶς ἀφίει κρατερὸν δ’ ἐπὶ μῦθον ἔτελλε,speech
χωόμενος δ’ ὁ γέρων πάλιν ᾤχετο,speech
τοῖο δ’ Ἀπόλλων εὐξαμένου ἤκουσεν ἐπεὶ μάλα οἱ φίλος ἦεν ἧκε δ’ ἐπ’ Ἀργείοισι κακὸν βέλος,speech
οἳ δέ νυ λαοὶ θνῇσκον ἐπασσύτεροι τὰ δ’ ἐπῴχετο κῆλα θεοῖο πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν,speech
ἄμμι δὲ μάντις εὖ εἰδὼς ἀγόρευε θεοπροπίας ἑκάτοιο,speech
αὐτίκ’ ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι,speech
Ἀτρεΐωνα δ’ ἔπειτα χόλος λάβεν αἶψα δ’ ἀναστὰς ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί,speech
τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ ἐς Χρύσην πέμπουσιν ἄγουσι δὲ δῶρα ἄνακτι,speech
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν,speech
ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος,speech
ἐλθοῦσ’ Οὔλυμπον δὲ Δία λίσαι εἴ ποτε δή τι ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ,speech
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα εὐχομένης ὅτ’ ἔφησθα κελαινεφέϊ Κρονίωνι οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι Ἥρη τ’ ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη,speech
ἀλλὰ σὺ τόν γ’ ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν ὦχ’ ἑκατόγχειρον καλέσασ’ ἐς μακρὸν Ὄλυμπον ὃν Βριάρεων καλέουσι θεοί ἄνδρες δέ τε πάντες Αἰγαίων’ ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων,speech
ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων,speech
τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδ’ ἔτ’ ἔδησαν,speech
τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ’ ἅλα ἔλσαι Ἀχαιοὺς κτεινομένους ἵνα πάντες ἐπαύρωνται βασιλῆος γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἣν ἄτην ὅ τ’ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν,speech
τὸν δ’ ἠμείβετ’ ἔπειτα Θέτις κατὰ δάκρυ χέουσα,narrative
ὤ μοι τέκνον ἐμόν τί νύ σ’ ἔτρεφον αἰνὰ τεκοῦσα,speech
αἴθ’ ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων ἧσθαι ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν,speech
νῦν δ’ ἅμα τ’ ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων ἔπλεο,speech
τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι,speech
τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ εἶμ’ αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται,speech
ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι μήνι’ Ἀχαιοῖσιν πολέμου δ’ ἀποπαύεο πάμπαν,speech
Ζεὺς γὰρ ἐς Ὠκεανὸν μετ’ ἀμύμονας Αἰθιοπῆας χθιζὸς ἔβη κατὰ δαῖτα θεοὶ δ’ ἅμα πάντες ἕποντο,speech
δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ καὶ τότ’ ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω,speech
ὣς ἄρα φωνήσασ’ ἀπεβήσετο τὸν δὲ λίπ’ αὐτοῦ χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς τήν ῥα βίῃ ἀέκοντος ἀπηύρων,narrative
αὐτὰρ Ὀδυσσεὺς ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην,narrative
οἳ δ’ ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο ἱστία μὲν στείλαντο θέσαν δ’ ἐν νηῒ μελαίνῃ ἱστὸν δ’ ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες καρπαλίμως τὴν δ’ εἰς ὅρμον προέρεσσαν ἐρετμοῖς,narrative
ἐκ δ’ εὐνὰς ἔβαλον κατὰ δὲ πρυμνήσι’ ἔδησαν,narrative
ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης ἐκ δ’ ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι,narrative
ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο,narrative
τὴν μὲν ἔπειτ’ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν,narrative
ὦ Χρύση πρό μ’ ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων παῖδά τε σοὶ ἀγέμεν Φοίβῳ θ’ ἱερὴν ἑκατόμβην ῥέξαι ὑπὲρ Δαναῶν ὄφρ’ ἱλασόμεσθα ἄνακτα ὃς νῦν Ἀργείοισι πολύστονα κήδε’ ἐφῆκεν,speech
ὣς εἰπὼν ἐν χερσὶ τίθει ὃ δὲ δέξατο χαίρων παῖδα φίλην,narrative
τοὶ δ’ ὦκα θεῷ ἱερὴν ἑκατόμβην ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν χερνίψαντο δ’ ἔπειτα καὶ οὐλοχύτας ἀνέλοντο,narrative
τοῖσιν δὲ Χρύσης μεγάλ’ εὔχετο χεῖρας ἀνασχών,narrative
κλῦθί μευ ἀργυρότοξ’ ὃς Χρύσην ἀμφιβέβηκας Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις,speech
ἦ μὲν δή ποτ’ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο τίμησας μὲν ἐμέ μέγα δ’ ἴψαο λαὸν Ἀχαιῶν,speech
ἠδ’ ἔτι καὶ νῦν μοι τόδ’ ἐπικρήηνον ἐέλδωρ,speech
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον,speech
ὣς ἔφατ’ εὐχόμενος τοῦ δ’ ἔκλυε Φοῖβος Ἀπόλλων,narrative
αὐτὰρ ἐπεί ῥ’ εὔξαντο καὶ οὐλοχύτας προβάλοντο αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν μηρούς τ’ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν δίπτυχα ποιήσαντες ἐπ’ αὐτῶν δ’ ὠμοθέτησαν,narrative
καῖε δ’ ἐπὶ σχίζῃς ὁ γέρων ἐπὶ δ’ αἴθοπα οἶνον λεῖβε,narrative
νέοι δὲ παρ’ αὐτὸν ἔχον πεμπώβολα χερσίν,narrative
αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο μίστυλλόν τ’ ἄρα τἆλλα καὶ ἀμφ’ ὀβελοῖσιν ἔπειραν ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα,narrative
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα δαίνυντ’ οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης,narrative
αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο νώμησαν δ’ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν,narrative
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν μέλποντες ἑκάεργον,narrative
ὃ δὲ φρένα τέρπετ’ ἀκούων,narrative
ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός,narrative
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς καὶ τότ’ ἔπειτ’ ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν,narrative
τοῖσιν δ’ ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων,narrative
οἳ δ’ ἱστὸν στήσαντ’ ἀνά θ’ ἱστία λευκὰ πέτασσαν ἐν δ’ ἄνεμος πρῆσεν μέσον ἱστίον ἀμφὶ δὲ κῦμα στείρῃ πορφύρεον μεγάλ’ ἴαχε νηὸς ἰούσης,narrative
ἣ δ’ ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον,narrative
αὐτὰρ ἐπεί ῥ’ ἵκοντο κατὰ στρατὸν εὐρὺν Ἀχαιῶν νῆα μὲν οἵ γε μέλαιναν ἐπ’ ἠπείροιο ἔρυσσαν ὑψοῦ ἐπὶ ψαμάθοις ὑπὸ δ’ ἕρματα μακρὰ τάνυσσαν,narrative
αὐτοὶ δ’ ἐσκίδναντο κατὰ κλισίας τε νέας τε,narrative
αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς,narrative
οὔτέ ποτ’ εἰς ἀγορὴν πωλέσκετο κυδιάνειραν οὔτέ ποτ’ ἐς πόλεμον ἀλλὰ φθινύθεσκε φίλον κῆρ αὖθι μένων ποθέεσκε δ’ ἀϋτήν τε πτόλεμόν τε,narrative
ἀλλ’ ὅτε δή ῥ’ ἐκ τοῖο δυωδεκάτη γένετ’ ἠώς καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες πάντες ἅμα Ζεὺς δ’ ἦρχε,narrative
Θέτις δ’ οὐ λήθετ’ ἐφετμέων παιδὸς ἑοῦ ἀλλ’ ἥ γ’ ἀνεδύσετο κῦμα θαλάσσης,narrative
ἠερίη δ’ ἀνέβη μέγαν οὐρανὸν Οὔλυμπόν τε,narrative
